instant,dteday,season,yr,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_name,weekday_name,is_weekend,hour_group,weather_name
13812,2012-08-03,3,1,8,16,0,5,2,0.86,0.7879,0.41,0.2239,112,380,492,Summer,Friday,0,Afternoon,Mist
13813,2012-08-03,3,1,8,17,0,5,2,0.84,0.803,0.53,0.2836,95,646,741,Summer,Friday,0,Afternoon,Mist
13814,2012-08-03,3,1,8,18,0,5,2,0.82,0.803,0.59,0.2537,98,573,671,Summer,Friday,0,Evening,Mist
13815,2012-08-03,3,1,8,19,0,5,2,0.8,0.7879,0.63,0.2239,81,388,469,Summer,Friday,0,Evening,Mist
13816,2012-08-03,3,1,8,20,0,5,2,0.78,0.7576,0.66,0.2239,89,300,389,Summer,Friday,0,Evening,Mist
13817,2012-08-03,3,1,8,21,0,5,2,0.76,0.7273,0.66,0.194,54,224,278,Summer,Friday,0,Evening,Mist
13818,2012-08-03,3,1,8,22,0,5,1,0.76,0.7273,0.7,0.2537,46,156,202,Summer,Friday,0,Evening,Clear
13819,2012-08-03,3,1,8,23,0,5,1,0.74,0.7121,0.79,0.1343,26,170,196,Summer,Friday,0,Evening,Clear
13820,2012-08-04,3,1,8,0,0,6,1,0.74,0.7121,0.79,0.1642,24,137,161,Summer,Saturday,1,Night,Clear
13821,2012-08-04,3,1,8,1,0,6,1,0.72,0.7121,0.84,0.194,23,99,122,Summer,Saturday,1,Night,Clear
13822,2012-08-04,3,1,8,2,0,6,1,0.72,0.7121,0.84,0.1343,20,64,84,Summer,Saturday,1,Night,Clear
13823,2012-08-04,3,1,8,3,0,6,1,0.72,0.7121,0.84,0.1343,11,19,30,Summer,Saturday,1,Night,Clear
13824,2012-08-04,3,1,8,4,0,6,1,0.72,0.697,0.79,0.194,2,11,13,Summer,Saturday,1,Night,Clear
13825,2012-08-04,3,1,8,5,0,6,1,0.7,0.6667,0.84,0.2239,1,16,17,Summer,Saturday,1,Night,Clear
13826,2012-08-04,3,1,8,6,0,6,1,0.7,0.6667,0.84,0.2239,12,37,49,Summer,Saturday,1,Morning,Clear
13827,2012-08-04,3,1,8,7,0,6,1,0.72,0.697,0.77,0.1642,18,49,67,Summer,Saturday,1,Morning,Clear
13828,2012-08-04,3,1,8,8,0,6,1,0.74,0.7273,0.72,0.194,49,132,181,Summer,Saturday,1,Morning,Clear
13829,2012-08-04,3,1,8,9,0,6,1,0.78,0.7576,0.65,0.2239,61,217,278,Summer,Saturday,1,Morning,Clear
13830,2012-08-04,3,1,8,10,0,6,1,0.82,0.7727,0.57,0.194,108,288,396,Summer,Saturday,1,Morning,Clear
13831,2012-08-04,3,1,8,11,0,6,1,0.86,0.803,0.47,0.2537,155,315,470,Summer,Saturday,1,Morning,Clear
13832,2012-08-04,3,1,8,12,0,6,1,0.86,0.7879,0.4,0.3582,222,325,547,Summer,Saturday,1,Afternoon,Clear
13833,2012-08-04,3,1,8,13,0,6,1,0.88,0.8182,0.42,0.2985,195,332,527,Summer,Saturday,1,Afternoon,Clear
13834,2012-08-04,3,1,8,14,0,6,1,0.88,0.803,0.4,0.3881,183,289,472,Summer,Saturday,1,Afternoon,Clear
13835,2012-08-04,3,1,8,15,0,6,1,0.88,0.8182,0.42,0.4179,205,284,489,Summer,Saturday,1,Afternoon,Clear
13836,2012-08-04,3,1,8,16,0,6,1,0.9,0.8182,0.39,0.2985,197,253,450,Summer,Saturday,1,Afternoon,Clear
13837,2012-08-04,3,1,8,17,0,6,1,0.88,0.7879,0.37,0.2985,179,313,492,Summer,Saturday,1,Afternoon,Clear
13838,2012-08-04,3,1,8,18,0,6,1,0.86,0.7879,0.41,0.3284,169,321,490,Summer,Saturday,1,Evening,Clear
13839,2012-08-04,3,1,8,19,0,6,1,0.82,0.7727,0.52,0.3582,133,264,397,Summer,Saturday,1,Evening,Clear
13840,2012-08-04,3,1,8,20,0,6,1,0.82,0.7727,0.52,0.2985,117,195,312,Summer,Saturday,1,Evening,Clear
13841,2012-08-04,3,1,8,21,0,6,1,0.8,0.7727,0.59,0.2537,96,193,289,Summer,Saturday,1,Evening,Clear
13842,2012-08-04,3,1,8,22,0,6,1,0.76,0.7273,0.66,0.2836,104,165,269,Summer,Saturday,1,Evening,Clear
13843,2012-08-04,3,1,8,23,0,6,1,0.76,0.7273,0.66,0.2985,61,161,222,Summer,Saturday,1,Evening,Clear
13844,2012-08-05,3,1,8,0,0,0,1,0.74,0.697,0.7,0.2836,32,121,153,Summer,Sunday,1,Night,Clear
13845,2012-08-05,3,1,8,1,0,0,1,0.74,0.697,0.7,0.2537,8,79,87,Summer,Sunday,1,Night,Clear
13846,2012-08-05,3,1,8,2,0,0,1,0.74,0.697,0.7,0.2985,5,68,73,Summer,Sunday,1,Night,Clear
13847,2012-08-05,3,1,8,3,0,0,1,0.72,0.697,0.74,0.2537,9,32,41,Summer,Sunday,1,Night,Clear
13848,2012-08-05,3,1,8,4,0,0,1,0.72,0.697,0.74,0.2537,3,11,14,Summer,Sunday,1,Night,Clear
13849,2012-08-05,3,1,8,5,0,0,1,0.72,0.697,0.74,0.2537,1,18,19,Summer,Sunday,1,Night,Clear
13850,2012-08-05,3,1,8,6,0,0,1,0.72,0.697,0.79,0.2537,7,12,19,Summer,Sunday,1,Morning,Clear
13851,2012-08-05,3,1,8,7,0,0,1,0.74,0.7121,0.74,0.2985,18,50,68,Summer,Sunday,1,Morning,Clear
13852,2012-08-05,3,1,8,8,0,0,1,0.76,0.7273,0.66,0.3284,27,81,108,Summer,Sunday,1,Morning,Clear
13853,2012-08-05,3,1,8,9,0,0,1,0.8,0.7727,0.59,0.3582,61,168,229,Summer,Sunday,1,Morning,Clear
13854,2012-08-05,3,1,8,10,0,0,1,0.8,0.7727,0.59,0.4179,111,253,364,Summer,Sunday,1,Morning,Clear
13855,2012-08-05,3,1,8,11,0,0,1,0.82,0.7879,0.56,0.4179,155,282,437,Summer,Sunday,1,Morning,Clear
13856,2012-08-05,3,1,8,12,0,0,1,0.86,0.803,0.47,0.5224,161,330,491,Summer,Sunday,1,Afternoon,Clear
13857,2012-08-05,3,1,8,13,0,0,1,0.88,0.8182,0.44,0.4627,208,315,523,Summer,Sunday,1,Afternoon,Clear
13858,2012-08-05,3,1,8,14,0,0,1,0.9,0.8485,0.42,0.4627,161,365,526,Summer,Sunday,1,Afternoon,Clear
13859,2012-08-05,3,1,8,15,0,0,1,0.9,0.8182,0.37,0.5224,164,286,450,Summer,Sunday,1,Afternoon,Clear
13860,2012-08-05,3,1,8,16,0,0,1,0.82,0.7576,0.46,0.2537,143,278,421,Summer,Sunday,1,Afternoon,Clear
13861,2012-08-05,3,1,8,17,0,0,1,0.82,0.7576,0.46,0.2537,122,260,382,Summer,Sunday,1,Afternoon,Clear
13862,2012-08-05,3,1,8,18,0,0,3,0.7,0.6667,0.74,0.1343,75,154,229,Summer,Sunday,1,Evening,Light Snow/Rain
13863,2012-08-05,3,1,8,19,0,0,1,0.7,0.6667,0.84,0.2239,46,139,185,Summer,Sunday,1,Evening,Clear
13864,2012-08-05,3,1,8,20,0,0,1,0.7,0.6667,0.84,0.1045,53,140,193,Summer,Sunday,1,Evening,Clear
13865,2012-08-05,3,1,8,21,0,0,1,0.72,0.697,0.79,0.1045,51,157,208,Summer,Sunday,1,Evening,Clear
13866,2012-08-05,3,1,8,22,0,0,1,0.72,0.697,0.79,0.0896,57,100,157,Summer,Sunday,1,Evening,Clear
13867,2012-08-05,3,1,8,23,0,0,2,0.72,0.697,0.79,0.1642,29,58,87,Summer,Sunday,1,Evening,Mist
13868,2012-08-06,3,1,8,0,0,1,2,0.72,0.697,0.79,0.0,9,24,33,Summer,Monday,0,Night,Mist
13869,2012-08-06,3,1,8,1,0,1,1,0.72,0.697,0.79,0.0896,1,10,11,Summer,Monday,0,Night,Clear
13870,2012-08-06,3,1,8,2,0,1,2,0.72,0.697,0.79,0.1343,0,5,5,Summer,Monday,0,Night,Mist
13871,2012-08-06,3,1,8,3,0,1,3,0.72,0.697,0.79,0.0896,0,5,5,Summer,Monday,0,Night,Light Snow/Rain
13872,2012-08-06,3,1,8,4,0,1,2,0.72,0.697,0.74,0.1343,3,8,11,Summer,Monday,0,Night,Mist
13873,2012-08-06,3,1,8,5,0,1,1,0.7,0.6667,0.79,0.194,2,23,25,Summer,Monday,0,Night,Clear
13874,2012-08-06,3,1,8,6,0,1,2,0.7,0.6667,0.79,0.2239,4,137,141,Summer,Monday,0,Morning,Mist
13875,2012-08-06,3,1,8,7,0,1,3,0.72,0.6818,0.7,0.194,14,393,407,Summer,Monday,0,Morning,Light Snow/Rain
13876,2012-08-06,3,1,8,8,0,1,2,0.7,0.6667,0.79,0.0,27,578,605,Summer,Monday,0,Morning,Mist
13877,2012-08-06,3,1,8,9,0,1,3,0.7,0.6667,0.79,0.1642,28,248,276,Summer,Monday,0,Morning,Light Snow/Rain
13878,2012-08-06,3,1,8,10,0,1,1,0.74,0.697,0.7,0.2239,54,159,213,Summer,Monday,0,Morning,Clear
13879,2012-08-06,3,1,8,11,0,1,1,0.76,0.7273,0.66,0.1343,108,152,260,Summer,Monday,0,Morning,Clear
13880,2012-08-06,3,1,8,12,0,1,2,0.78,0.7273,0.55,0.0896,72,213,285,Summer,Monday,0,Afternoon,Mist
13881,2012-08-06,3,1,8,13,0,1,1,0.8,0.7424,0.49,0.2239,85,204,289,Summer,Monday,0,Afternoon,Clear
13882,2012-08-06,3,1,8,14,0,1,1,0.82,0.7576,0.46,0.0,99,188,287,Summer,Monday,0,Afternoon,Clear
13883,2012-08-06,3,1,8,15,0,1,1,0.82,0.7576,0.46,0.1343,91,183,274,Summer,Monday,0,Afternoon,Clear
13884,2012-08-06,3,1,8,16,0,1,1,0.84,0.7576,0.41,0.1045,88,363,451,Summer,Monday,0,Afternoon,Clear
13885,2012-08-06,3,1,8,17,0,1,1,0.82,0.7424,0.41,0.0,112,746,858,Summer,Monday,0,Afternoon,Clear
13886,2012-08-06,3,1,8,18,0,1,1,0.82,0.7424,0.41,0.1343,100,743,843,Summer,Monday,0,Evening,Clear
13887,2012-08-06,3,1,8,19,0,1,1,0.78,0.7424,0.59,0.194,109,531,640,Summer,Monday,0,Evening,Clear
13888,2012-08-06,3,1,8,20,0,1,1,0.76,0.7273,0.66,0.1642,89,368,457,Summer,Monday,0,Evening,Clear
13889,2012-08-06,3,1,8,21,0,1,1,0.74,0.697,0.7,0.194,72,245,317,Summer,Monday,0,Evening,Clear
13890,2012-08-06,3,1,8,22,0,1,1,0.74,0.697,0.7,0.0896,50,157,207,Summer,Monday,0,Evening,Clear
13891,2012-08-06,3,1,8,23,0,1,1,0.72,0.697,0.74,0.194,16,97,113,Summer,Monday,0,Evening,Clear
13892,2012-08-07,3,1,8,0,0,2,1,0.7,0.6667,0.84,0.194,15,32,47,Summer,Tuesday,0,Night,Clear
13893,2012-08-07,3,1,8,1,0,2,1,0.7,0.6667,0.84,0.1343,2,16,18,Summer,Tuesday,0,Night,Clear
13894,2012-08-07,3,1,8,2,0,2,1,0.7,0.6667,0.84,0.1343,6,7,13,Summer,Tuesday,0,Night,Clear
13895,2012-08-07,3,1,8,3,0,2,1,0.7,0.6667,0.84,0.0,0,6,6,Summer,Tuesday,0,Night,Clear
13896,2012-08-07,3,1,8,4,0,2,1,0.68,0.6364,0.83,0.1343,2,7,9,Summer,Tuesday,0,Night,Clear
13897,2012-08-07,3,1,8,5,0,2,1,0.7,0.6667,0.79,0.1045,3,33,36,Summer,Tuesday,0,Night,Clear
13898,2012-08-07,3,1,8,6,0,2,2,0.7,0.6667,0.79,0.194,3,176,179,Summer,Tuesday,0,Morning,Mist
13899,2012-08-07,3,1,8,7,0,2,2,0.7,0.6667,0.74,0.1343,21,481,502,Summer,Tuesday,0,Morning,Mist
13900,2012-08-07,3,1,8,8,0,2,2,0.7,0.6515,0.7,0.1642,41,664,705,Summer,Tuesday,0,Morning,Mist
13901,2012-08-07,3,1,8,9,0,2,2,0.7,0.6667,0.74,0.1343,44,283,327,Summer,Tuesday,0,Morning,Mist
13902,2012-08-07,3,1,8,10,0,2,2,0.74,0.697,0.7,0.1343,89,161,250,Summer,Tuesday,0,Morning,Mist
13903,2012-08-07,3,1,8,11,0,2,2,0.76,0.7273,0.66,0.0896,84,130,214,Summer,Tuesday,0,Morning,Mist
13904,2012-08-07,3,1,8,12,0,2,2,0.8,0.7576,0.55,0.1343,86,197,283,Summer,Tuesday,0,Afternoon,Mist
13905,2012-08-07,3,1,8,13,0,2,2,0.8,0.7424,0.52,0.194,68,185,253,Summer,Tuesday,0,Afternoon,Mist
13906,2012-08-07,3,1,8,14,0,2,2,0.82,0.7576,0.46,0.0,76,185,261,Summer,Tuesday,0,Afternoon,Mist
13907,2012-08-07,3,1,8,15,0,2,1,0.8,0.7424,0.52,0.0,100,206,306,Summer,Tuesday,0,Afternoon,Clear
13908,2012-08-07,3,1,8,16,0,2,3,0.76,0.7273,0.66,0.2836,101,344,445,Summer,Tuesday,0,Afternoon,Light Snow/Rain
13909,2012-08-07,3,1,8,17,0,2,2,0.78,0.7424,0.62,0.1343,125,743,868,Summer,Tuesday,0,Afternoon,Mist
13910,2012-08-07,3,1,8,18,0,2,2,0.76,0.7121,0.62,0.1642,103,711,814,Summer,Tuesday,0,Evening,Mist
13911,2012-08-07,3,1,8,19,0,2,2,0.76,0.7273,0.66,0.1045,104,506,610,Summer,Tuesday,0,Evening,Mist
13912,2012-08-07,3,1,8,20,0,2,2,0.74,0.697,0.7,0.1343,74,374,448,Summer,Tuesday,0,Evening,Mist
13913,2012-08-07,3,1,8,21,0,2,2,0.72,0.697,0.74,0.0,70,247,317,Summer,Tuesday,0,Evening,Mist
13914,2012-08-07,3,1,8,22,0,2,1,0.72,0.697,0.74,0.1045,43,181,224,Summer,Tuesday,0,Evening,Clear
13915,2012-08-07,3,1,8,23,0,2,1,0.72,0.697,0.79,0.0,18,120,138,Summer,Tuesday,0,Evening,Clear
13916,2012-08-08,3,1,8,0,0,3,1,0.7,0.6667,0.84,0.0,12,46,58,Summer,Wednesday,0,Night,Clear
13917,2012-08-08,3,1,8,1,0,3,1,0.72,0.697,0.79,0.0,3,20,23,Summer,Wednesday,0,Night,Clear
13918,2012-08-08,3,1,8,2,0,3,1,0.7,0.6667,0.84,0.0,1,5,6,Summer,Wednesday,0,Night,Clear
13919,2012-08-08,3,1,8,3,0,3,1,0.7,0.6667,0.84,0.0,1,6,7,Summer,Wednesday,0,Night,Clear
13920,2012-08-08,3,1,8,4,0,3,1,0.7,0.6667,0.84,0.0,1,6,7,Summer,Wednesday,0,Night,Clear
13921,2012-08-08,3,1,8,5,0,3,2,0.68,0.6364,0.89,0.1642,3,40,43,Summer,Wednesday,0,Night,Mist
13922,2012-08-08,3,1,8,6,0,3,2,0.7,0.6667,0.84,0.1642,4,169,173,Summer,Wednesday,0,Morning,Mist
13923,2012-08-08,3,1,8,7,0,3,2,0.7,0.6667,0.84,0.1642,24,458,482,Summer,Wednesday,0,Morning,Mist
13924,2012-08-08,3,1,8,8,0,3,2,0.74,0.7273,0.72,0.0896,48,689,737,Summer,Wednesday,0,Morning,Mist
13925,2012-08-08,3,1,8,9,0,3,2,0.76,0.7273,0.66,0.0,33,308,341,Summer,Wednesday,0,Morning,Mist
13926,2012-08-08,3,1,8,10,0,3,2,0.8,0.7424,0.52,0.1343,63,151,214,Summer,Wednesday,0,Morning,Mist
13927,2012-08-08,3,1,8,11,0,3,2,0.8,0.7424,0.52,0.0,80,159,239,Summer,Wednesday,0,Morning,Mist
13928,2012-08-08,3,1,8,12,0,3,2,0.8,0.7424,0.52,0.0,63,217,280,Summer,Wednesday,0,Afternoon,Mist
13929,2012-08-08,3,1,8,13,0,3,2,0.8,0.7424,0.52,0.0,101,212,313,Summer,Wednesday,0,Afternoon,Mist
13930,2012-08-08,3,1,8,14,0,3,2,0.8,0.7424,0.52,0.2537,63,173,236,Summer,Wednesday,0,Afternoon,Mist
13931,2012-08-08,3,1,8,15,0,3,2,0.84,0.7576,0.44,0.194,110,168,278,Summer,Wednesday,0,Afternoon,Mist
13932,2012-08-08,3,1,8,16,0,3,2,0.8,0.7424,0.49,0.2836,113,328,441,Summer,Wednesday,0,Afternoon,Mist
13933,2012-08-08,3,1,8,17,0,3,2,0.8,0.7576,0.55,0.2836,107,751,858,Summer,Wednesday,0,Afternoon,Mist
13934,2012-08-08,3,1,8,18,0,3,2,0.78,0.7273,0.55,0.1642,117,745,862,Summer,Wednesday,0,Evening,Mist
13935,2012-08-08,3,1,8,19,0,3,1,0.76,0.7273,0.66,0.2239,119,567,686,Summer,Wednesday,0,Evening,Clear
13936,2012-08-08,3,1,8,20,0,3,1,0.74,0.697,0.66,0.194,76,424,500,Summer,Wednesday,0,Evening,Clear
13937,2012-08-08,3,1,8,21,0,3,1,0.74,0.697,0.66,0.1045,70,311,381,Summer,Wednesday,0,Evening,Clear
13938,2012-08-08,3,1,8,22,0,3,1,0.72,0.697,0.74,0.1045,35,198,233,Summer,Wednesday,0,Evening,Clear
13939,2012-08-08,3,1,8,23,0,3,1,0.72,0.6818,0.7,0.1343,16,120,136,Summer,Wednesday,0,Evening,Clear
13940,2012-08-09,3,1,8,0,0,4,1,0.72,0.697,0.74,0.194,16,51,67,Summer,Thursday,0,Night,Clear
13941,2012-08-09,3,1,8,1,0,4,1,0.7,0.6667,0.79,0.1343,5,23,28,Summer,Thursday,0,Night,Clear
13942,2012-08-09,3,1,8,2,0,4,1,0.7,0.6667,0.84,0.0896,2,12,14,Summer,Thursday,0,Night,Clear
13943,2012-08-09,3,1,8,3,0,4,1,0.68,0.6364,0.83,0.0896,1,5,6,Summer,Thursday,0,Night,Clear
13944,2012-08-09,3,1,8,4,0,4,2,0.68,0.6364,0.89,0.1343,0,10,10,Summer,Thursday,0,Night,Mist
13945,2012-08-09,3,1,8,5,0,4,2,0.66,0.5909,0.94,0.0,4,37,41,Summer,Thursday,0,Night,Mist
13946,2012-08-09,3,1,8,6,0,4,1,0.66,0.6061,0.83,0.1642,5,162,167,Summer,Thursday,0,Morning,Clear
13947,2012-08-09,3,1,8,7,0,4,2,0.7,0.6667,0.84,0.1642,24,451,475,Summer,Thursday,0,Morning,Mist
13948,2012-08-09,3,1,8,8,0,4,1,0.72,0.697,0.74,0.1045,28,670,698,Summer,Thursday,0,Morning,Clear
13949,2012-08-09,3,1,8,9,0,4,1,0.76,0.7273,0.66,0.1642,54,299,353,Summer,Thursday,0,Morning,Clear
13950,2012-08-09,3,1,8,10,0,4,1,0.8,0.7576,0.55,0.2239,72,133,205,Summer,Thursday,0,Morning,Clear
13951,2012-08-09,3,1,8,11,0,4,1,0.84,0.7576,0.44,0.0,94,166,260,Summer,Thursday,0,Morning,Clear
13952,2012-08-09,3,1,8,12,0,4,1,0.84,0.7576,0.44,0.1045,85,192,277,Summer,Thursday,0,Afternoon,Clear
13953,2012-08-09,3,1,8,13,0,4,1,0.86,0.7879,0.41,0.1045,80,201,281,Summer,Thursday,0,Afternoon,Clear
13954,2012-08-09,3,1,8,14,0,4,1,0.88,0.7727,0.32,0.2239,86,161,247,Summer,Thursday,0,Afternoon,Clear
13955,2012-08-09,3,1,8,15,0,4,1,0.88,0.7727,0.32,0.2239,63,204,267,Summer,Thursday,0,Afternoon,Clear
13956,2012-08-09,3,1,8,16,0,4,1,0.86,0.7727,0.39,0.2537,97,320,417,Summer,Thursday,0,Afternoon,Clear
13957,2012-08-09,3,1,8,17,0,4,1,0.86,0.7576,0.36,0.2537,111,699,810,Summer,Thursday,0,Afternoon,Clear
13958,2012-08-09,3,1,8,18,0,4,2,0.82,0.7576,0.46,0.2537,78,733,811,Summer,Thursday,0,Evening,Mist
13959,2012-08-09,3,1,8,19,0,4,1,0.8,0.7576,0.55,0.194,90,533,623,Summer,Thursday,0,Evening,Clear
13960,2012-08-09,3,1,8,20,0,4,1,0.7,0.6515,0.54,0.2836,91,387,478,Summer,Thursday,0,Evening,Clear
13961,2012-08-09,3,1,8,21,0,4,2,0.7,0.6515,0.58,0.1642,50,286,336,Summer,Thursday,0,Evening,Mist
13962,2012-08-09,3,1,8,22,0,4,2,0.66,0.6212,0.69,0.2239,41,218,259,Summer,Thursday,0,Evening,Mist
13963,2012-08-09,3,1,8,23,0,4,1,0.66,0.6212,0.74,0.0,19,137,156,Summer,Thursday,0,Evening,Clear
13964,2012-08-10,3,1,8,0,0,5,1,0.7,0.6515,0.65,0.0896,17,68,85,Summer,Friday,0,Night,Clear
13965,2012-08-10,3,1,8,1,0,5,1,0.7,0.6515,0.65,0.1045,6,35,41,Summer,Friday,0,Night,Clear
13966,2012-08-10,3,1,8,2,0,5,1,0.7,0.6667,0.74,0.1642,6,14,20,Summer,Friday,0,Night,Clear
13967,2012-08-10,3,1,8,3,0,5,2,0.72,0.697,0.79,0.194,3,6,9,Summer,Friday,0,Night,Mist
13968,2012-08-10,3,1,8,4,0,5,3,0.7,0.6667,0.84,0.2836,0,7,7,Summer,Friday,0,Night,Light Snow/Rain
13969,2012-08-10,3,1,8,5,0,5,3,0.7,0.6667,0.84,0.2836,4,29,33,Summer,Friday,0,Night,Light Snow/Rain
13970,2012-08-10,3,1,8,6,0,5,3,0.64,0.5758,0.89,0.2985,3,41,44,Summer,Friday,0,Morning,Light Snow/Rain
13971,2012-08-10,3,1,8,7,0,5,3,0.64,0.5758,0.89,0.1045,5,128,133,Summer,Friday,0,Morning,Light Snow/Rain
13972,2012-08-10,3,1,8,8,0,5,3,0.62,0.5455,0.91,0.1642,7,112,119,Summer,Friday,0,Morning,Light Snow/Rain
13973,2012-08-10,3,1,8,9,0,5,2,0.64,0.5758,0.89,0.0,21,199,220,Summer,Friday,0,Morning,Mist
13974,2012-08-10,3,1,8,10,0,5,1,0.66,0.5909,0.89,0.1045,27,166,193,Summer,Friday,0,Morning,Clear
13975,2012-08-10,3,1,8,11,0,5,3,0.68,0.6364,0.79,0.1343,73,178,251,Summer,Friday,0,Morning,Light Snow/Rain
13976,2012-08-10,3,1,8,12,0,5,2,0.74,0.697,0.66,0.3582,75,240,315,Summer,Friday,0,Afternoon,Mist
13977,2012-08-10,3,1,8,13,0,5,2,0.76,0.7121,0.58,0.3582,66,224,290,Summer,Friday,0,Afternoon,Mist
13978,2012-08-10,3,1,8,14,0,5,1,0.76,0.7121,0.58,0.3582,71,236,307,Summer,Friday,0,Afternoon,Clear
13979,2012-08-10,3,1,8,15,0,5,1,0.8,0.7424,0.52,0.4478,100,224,324,Summer,Friday,0,Afternoon,Clear
13980,2012-08-10,3,1,8,16,0,5,1,0.78,0.7273,0.55,0.2985,96,371,467,Summer,Friday,0,Afternoon,Clear
13981,2012-08-10,3,1,8,17,0,5,1,0.8,0.7424,0.52,0.2836,111,619,730,Summer,Friday,0,Afternoon,Clear
13982,2012-08-10,3,1,8,18,0,5,1,0.76,0.7121,0.62,0.2985,88,552,640,Summer,Friday,0,Evening,Clear
13983,2012-08-10,3,1,8,19,0,5,1,0.76,0.7121,0.62,0.2836,98,394,492,Summer,Friday,0,Evening,Clear
13984,2012-08-10,3,1,8,20,0,5,1,0.74,0.697,0.66,0.2985,55,315,370,Summer,Friday,0,Evening,Clear
13985,2012-08-10,3,1,8,21,0,5,1,0.74,0.697,0.66,0.2537,50,236,286,Summer,Friday,0,Evening,Clear
13986,2012-08-10,3,1,8,22,0,5,1,0.72,0.697,0.74,0.2836,50,168,218,Summer,Friday,0,Evening,Clear
13987,2012-08-10,3,1,8,23,0,5,1,0.72,0.6818,0.7,0.2836,33,159,192,Summer,Friday,0,Evening,Clear
13988,2012-08-11,3,1,8,0,0,6,1,0.7,0.6515,0.7,0.2836,38,142,180,Summer,Saturday,1,Night,Clear
13989,2012-08-11,3,1,8,1,0,6,1,0.66,0.6212,0.74,0.2239,32,84,116,Summer,Saturday,1,Night,Clear
13990,2012-08-11,3,1,8,2,0,6,3,0.64,0.5909,0.78,0.194,19,66,85,Summer,Saturday,1,Night,Light Snow/Rain
13991,2012-08-11,3,1,8,3,0,6,3,0.62,0.5758,0.83,0.1642,2,19,21,Summer,Saturday,1,Night,Light Snow/Rain
13992,2012-08-11,3,1,8,4,0,6,1,0.62,0.5758,0.83,0.1045,3,7,10,Summer,Saturday,1,Night,Clear
13993,2012-08-11,3,1,8,5,0,6,1,0.62,0.5606,0.88,0.1045,2,9,11,Summer,Saturday,1,Night,Clear
13994,2012-08-11,3,1,8,6,0,6,2,0.62,0.5606,0.88,0.1045,5,18,23,Summer,Saturday,1,Morning,Mist
13995,2012-08-11,3,1,8,7,0,6,1,0.64,0.5758,0.83,0.0896,8,54,62,Summer,Saturday,1,Morning,Clear
13996,2012-08-11,3,1,8,8,0,6,1,0.66,0.6061,0.83,0.1045,30,132,162,Summer,Saturday,1,Morning,Clear
13997,2012-08-11,3,1,8,9,0,6,1,0.68,0.6364,0.79,0.194,54,217,271,Summer,Saturday,1,Morning,Clear
13998,2012-08-11,3,1,8,10,0,6,1,0.72,0.6818,0.62,0.0896,125,282,407,Summer,Saturday,1,Morning,Clear
13999,2012-08-11,3,1,8,11,0,6,1,0.74,0.697,0.66,0.1642,203,296,499,Summer,Saturday,1,Morning,Clear
14000,2012-08-11,3,1,8,12,0,6,1,0.76,0.7121,0.58,0.2239,214,332,546,Summer,Saturday,1,Afternoon,Clear
14001,2012-08-11,3,1,8,13,0,6,1,0.8,0.7424,0.49,0.3582,228,341,569,Summer,Saturday,1,Afternoon,Clear
14002,2012-08-11,3,1,8,14,0,6,1,0.8,0.7424,0.49,0.2985,248,290,538,Summer,Saturday,1,Afternoon,Clear
14003,2012-08-11,3,1,8,15,0,6,1,0.8,0.7273,0.46,0.2836,246,316,562,Summer,Saturday,1,Afternoon,Clear
14004,2012-08-11,3,1,8,16,0,6,1,0.8,0.7273,0.46,0.2985,227,304,531,Summer,Saturday,1,Afternoon,Clear
14005,2012-08-11,3,1,8,17,0,6,3,0.74,0.697,0.66,0.3582,220,292,512,Summer,Saturday,1,Afternoon,Light Snow/Rain
14006,2012-08-11,3,1,8,18,0,6,2,0.7,0.6667,0.74,0.2985,107,193,300,Summer,Saturday,1,Evening,Mist
14007,2012-08-11,3,1,8,19,0,6,2,0.66,0.5909,0.89,0.1045,97,178,275,Summer,Saturday,1,Evening,Mist
14008,2012-08-11,3,1,8,20,0,6,3,0.66,0.5909,0.89,0.4179,31,129,160,Summer,Saturday,1,Evening,Light Snow/Rain
14009,2012-08-11,3,1,8,21,0,6,2,0.66,0.5909,0.89,0.1642,26,102,128,Summer,Saturday,1,Evening,Mist
14010,2012-08-11,3,1,8,22,0,6,2,0.66,0.5909,0.89,0.1642,40,128,168,Summer,Saturday,1,Evening,Mist
14011,2012-08-11,3,1,8,23,0,6,3,0.66,0.6061,0.78,0.1642,42,121,163,Summer,Saturday,1,Evening,Light Snow/Rain
14012,2012-08-12,3,1,8,0,0,0,2,0.64,0.6061,0.73,0.1343,24,96,120,Summer,Sunday,1,Night,Mist
14013,2012-08-12,3,1,8,1,0,0,1,0.62,0.5909,0.78,0.1343,21,92,113,Summer,Sunday,1,Night,Clear
14014,2012-08-12,3,1,8,2,0,0,1,0.64,0.6061,0.69,0.1343,19,67,86,Summer,Sunday,1,Night,Clear
14015,2012-08-12,3,1,8,3,0,0,1,0.62,0.5909,0.73,0.0896,11,37,48,Summer,Sunday,1,Night,Clear
14016,2012-08-12,3,1,8,4,0,0,1,0.64,0.6061,0.69,0.0896,2,8,10,Summer,Sunday,1,Night,Clear
14017,2012-08-12,3,1,8,5,0,0,1,0.64,0.6212,0.61,0.194,1,9,10,Summer,Sunday,1,Night,Clear
14018,2012-08-12,3,1,8,6,0,0,1,0.64,0.6061,0.65,0.1642,2,14,16,Summer,Sunday,1,Morning,Clear
